full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,sub_area,area_m,green_zone_part,indust_part,preschool,school,healthcare,shopping,office,radiation,detention,young,work,elder,0_6_age,7_14_age,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,mkad_km,kremlin_km,green_part_1000,prom_part_1000,office_count_1000,trc_count_1000,leisure_count_1000,price_doc
45,22.0,7.0,17.0,panel,2011.0,1.0,10.0,Poselenie Sosenskoe,66772450.69,0.336176896,0.072157581,0,0,0,0,1,no,no,1370,6127,2056,656,629,7.966504522999999,6.389072668,76.66887202,6.389072668,3.6913174769999997,21.611524600000003,0.67,9.98,0,0,0,2500000
57,32.0,1.0,5.0,breezeblock,1962.0,2.0,9.0,Lefortovo,8993640.418,0.066940871,0.306977489,4,4,5,7,14,yes,yes,10778,58895,20298,4993,5148,1.4284494330000002,0.673790705,8.085488455,0.673790705,8.083762921,5.816185805,1.11,22.76,5,0,1,8300000
63,44.0,7.0,9.0,panel,1967.0,3.0,5.0,Severnoe Tushino,9249237.174,0.374067926,0.0,5,5,3,5,0,no,no,22961,93843,39573,10190,11319,0.55752015,0.410760884,4.929130608,0.410760884,2.832212779,15.31010688,11.19,0.52,1,3,1,9200000
32,20.0,4.0,5.0,panel,1964.0,1.0,5.0,Horoshevo-Mnevniki,18036436.51,0.232080423,0.111627393,4,5,2,3,8,yes,yes,24814,100601,41388,10955,12238,3.0061197589999997,1.822715826,21.87258992,1.822715826,6.963219109,8.445458152999999,12.63,5.66,2,3,0,5750000
45,29.0,2.0,9.0,panel,1971.0,2.0,6.0,Kon'kovo,7811375.433999999,0.127002383,0.135649789,5,5,3,11,6,yes,no,16468,100062,36718,7517,7960,1.389838374,1.058191598,12.52443049,1.043702541,3.53629951,13.84167892,48.08,0.0,1,4,0,7400000
38,19.0,14.0,17.0,panel,1989.0,1.0,8.0,Novo-Peredelkino,8591335.051,0.058543047,0.025609157,7,7,3,1,0,no,no,12244,81271,17508,6354,5261,0.83997144,0.408555647,4.677402657,0.389783555,5.650750857999999,20.41446572,18.17,2.88,0,1,0,1000000
34,19.0,8.0,12.0,panel,1973.0,1.0,10.0,Veshnjaki,10518366.87,0.334905313,0.012338886,6,7,2,4,1,no,no,11729,74032,33184,5208,5776,1.291810264,1.033448219,12.40137863,1.033448219,0.7854209,13.10520714,5.78,1.61,0,3,1,5550000
72,40.0,1.0,17.0,panel,2013.0,3.0,11.0,Poselenie Moskovskij,40366999.51,0.492839845,0.075778755,0,0,0,2,3,no,no,3128,13996,4695,1497,1437,5.456684427000001,6.392467607,64.42197511,5.368497926,7.195087616,22.43171631,35.04,6.37,0,0,0,7800000
40,20.0,8.0,12.0,panel,1995.0,1.0,8.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,0.9330630120000001,0.6686710020000001,8.024052024,0.6686710020000001,3.850254796,13.79087063,21.25,0.0,0,7,0,6600000
57,29.0,6.0,17.0,panel,2011.0,2.0,8.0,Poselenie Vnukovskoe,25536296.81,0.496315283,0.0071223169999999995,0,0,0,1,0,no,no,574,2566,861,275,264,5.060864464,4.063262342,48.759148100000004,4.063262342,9.06660157,23.84480449,26.18,0.0,0,1,0,3100000
39,17.0,18.0,18.0,panel,2009.0,1.0,8.0,Koptevo,4787424.272,0.03845587,0.12209034699999999,4,6,4,0,7,no,no,13901,59120,23938,6507,6566,1.75855097,0.509989174,6.1198700839999995,0.509989174,6.426888064,10.61383896,2.4,22.09,2,0,0,5900000
59,44.0,9.0,9.0,panel,1967.0,3.0,6.0,Severnoe Izmajlovo,4190070.548,0.051566848,0.034331497,6,7,0,4,3,no,no,11746,49742,23595,5586,5487,3.699401455,2.567246681,18.524902700000002,1.543741891,1.094755648,14.13474987,2.23,4.38,2,2,0,7900000
36,22.0,7.0,9.0,panel,1965.0,2.0,7.0,Nagatino-Sadovniki,7750777.821,0.094680962,0.31392455199999997,4,6,2,10,11,yes,no,10168,46080,20036,4935,4625,3.2505892110000003,2.080445961,16.90737353,1.4089477940000001,9.556559927999999,9.287791709,44.84,15.24,2,1,5,6850000
58,33.0,2.0,17.0,panel,1999.0,2.0,10.0,Filevskij Park,9629358.472000001,0.34375398799999995,0.23861713,5,5,3,6,6,yes,no,8294,65115,16058,3903,3889,4.921849503,3.787098392,45.0440637,3.753671975,7.273736792,8.129444133,11.17,38.32,0,0,0,11500000
84,45.0,14.0,17.0,panel,2011.0,3.0,9.0,Nekrasovka,11391678.48,0.055643565,0.24320451899999998,5,5,0,0,0,no,no,3459,13331,3150,1706,1564,1.5087830780000002,1.021663853,4.93050591,0.410875493,5.375874802999999,19.4369908,0.0,14.46,0,0,0,7518000
58,41.0,4.0,10.0,brick,1968.0,3.0,5.0,Kotlovka,3998216.265,0.25871247199999997,0.014423113999999999,1,1,0,3,4,no,no,8284,41476,14557,3977,3806,1.614502646,0.906204523,10.87445427,0.906204523,10.36380076,6.758263527,5.87,3.03,1,2,0,1000000
67,45.0,11.0,16.0,panel,1973.0,3.0,7.0,Prospekt Vernadskogo,4695913.353999999,0.260459642,0.0,5,5,1,2,5,no,no,7029,41554,12456,3201,3374,1.218239938,0.908007476,10.89608972,0.908007476,4.4554478,10.95149884,10.43,0.0,3,4,0,14700000
32,18.0,5.0,9.0,panel,1976.0,1.0,6.0,Jaroslavskoe,8338438.453,0.037753826000000004,0.127811589,4,6,1,3,5,no,no,14309,58882,21045,5991,7287,7.869573094,5.739328042,69.58662929,5.7988857739999995,1.288540137,14.48083151,22.81,0.0,1,0,1,1000000
30,17.0,9.0,9.0,brick,1985.0,1.0,5.0,Danilovskoe,12495435.25,0.027650987999999998,0.341071945,5,9,3,11,48,no,no,12370,54478,24252,5947,5664,1.83069635,1.230114575,10.61723423,0.884769519,11.00091681,3.584765545,2.85,0.01,18,2,0,7850000
36,21.0,8.0,9.0,panel,1974.0,1.0,6.0,Otradnoe,10053051.74,0.09627019699999999,0.300322518,4,4,1,9,6,yes,no,21400,112133,41985,9753,10311,3.1625454719999997,1.7375650569999999,25.649576500000002,2.137464709,3.889506851,12.1211412,27.03,0.0,0,1,0,6100000
59,34.0,9.0,14.0,panel,1995.0,2.0,10.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,2.166503217,1.302680504,15.63216605,1.302680504,3.767033853,13.80002332,19.46,0.0,0,8,0,11650000
37,19.0,8.0,14.0,breezeblock,1971.0,1.0,9.0,Ajeroport,4662813.069,0.109947031,0.050272014000000004,3,6,0,3,14,no,no,9151,44166,19690,4348,4231,3.057860522,1.577327937,20.20632715,1.683860595,10.50843901,6.214764784,15.42,0.48,8,1,0,7100000
52,30.0,14.0,17.0,panel,1999.0,2.0,10.0,Filevskij Park,9629358.472000001,0.34375398799999995,0.23861713,5,5,3,6,6,yes,no,8294,65115,16058,3903,3889,4.606051181000001,3.4684224039999996,41.21995184,3.4349959869999998,7.621955617999999,7.7905628060000005,9.7,51.4,0,0,0,2000000
64,47.0,7.0,9.0,panel,1968.0,4.0,6.0,Troparevo-Nikulino,11275073.5,0.331075802,0.000991363,8,9,1,9,3,yes,no,14587,68234,29983,6945,6783,3.217684873,2.0774031809999998,14.4795155,1.206626292,3.4558858389999996,11.83059745,17.4,0.0,1,5,0,13000000
39,18.0,2.0,14.0,brick,2007.0,1.0,8.0,Dmitrovskoe,7126815.285,0.125881935,0.458174486,4,4,1,5,1,no,no,9604,61600,16509,4533,4439,6.016823271,3.917870916,43.33995664,3.611663053,1.6444411230000002,15.61594284,14.07,25.0,0,1,0,6650000
53,30.0,2.0,14.0,brick,1969.0,2.0,8.0,Vojkovskoe,5333221.259,0.074076708,0.16909109,6,8,2,5,10,no,yes,8240,38266,18425,3905,3856,0.739460517,0.557666484,,,5.090403166000001,12.47617316,1.77,14.35,7,6,0,9550000
43,29.0,1.0,5.0,breezeblock,1959.0,2.0,6.0,Akademicheskoe,5704502.19,0.043127100999999994,0.151346216,6,6,4,1,10,yes,no,12074,68518,25853,5506,5889,1.4157811269999998,0.969892845,4.832696404,0.40272470000000005,8.936870386,7.03584867,4.75,1.02,6,1,1,7500000
32,19.0,1.0,9.0,panel,1970.0,1.0,6.0,Chertanovo Severnoe,6206098.885,0.12812331,0.089039719,5,5,0,11,5,no,no,13326,73503,25045,4720,7976,1.075482577,0.546626421,6.559517056000001,0.546626421,5.011494508999999,13.931062900000002,6.12,1.22,0,5,0,5450000
100,75.0,4.0,5.0,brick,1957.0,4.0,9.0,Tekstil'shhiki,4808269.831,0.112559644,0.118537385,4,7,1,0,1,yes,no,13028,63388,25292,5879,6207,2.440230339,1.6464421790000001,17.45286613,1.454405511,5.885037594,9.17177412,10.9,4.54,0,2,0,12000000
39,26.0,9.0,5.0,brick,1965.0,2.0,5.0,Bogorodskoe,8659075.461000001,0.41686645200000005,0.069660344,7,9,1,2,4,yes,no,13897,59366,31147,7103,6119,2.5176511980000003,1.669088599,19.99049481,1.665874567,6.2974936679999995,8.780639387,4.98,2.58,0,0,0,7800000
41,25.0,4.0,5.0,panel,1971.0,2.0,5.0,Chertanovo Juzhnoe,9282438.657,0.153279465,0.127375905,6,7,3,9,3,no,no,17830,93309,32522,8356,8429,3.158322705,1.3558724009999998,16.27046881,1.3558724009999998,2.608699575,16.64496506,7.54,25.45,2,6,0,7000000
44,29.0,4.0,9.0,panel,1977.0,2.0,5.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,0.075790042,0.100455735,7,7,1,6,0,no,no,13595,104635,27346,5594,7227,1.9568666259999998,1.004862092,12.0583451,1.004862092,1.2678395759999999,17.20880481,6.17,5.65,0,1,0,6800000
59,44.0,1.0,5.0,breezeblock,1963.0,3.0,5.0,Cheremushki,5467178.308999999,0.055779365,0.1363303,4,5,3,6,10,yes,no,12524,65782,24312,5628,6141,3.9237570269999997,2.29277927,24.46270985,2.038559154,6.5694819739999994,10.73236004,7.29,13.25,7,3,0,8200000
48,31.0,12.0,12.0,breezeblock,1970.0,2.0,8.0,Filevskij Park,9629358.472000001,0.34375398799999995,0.23861713,5,5,3,6,6,yes,no,8294,65115,16058,3903,3889,1.987569025,1.483688839,17.141677899999998,1.4284731590000002,7.291208553,7.300884794,30.67,3.23,6,3,1,8500000
33,19.0,1.0,9.0,panel,1970.0,1.0,6.0,Sokolinaja Gora,7905261.321,0.014925117,0.319809354,4,4,5,8,16,yes,no,9647,55337,20972,4257,4756,1.3937701269999998,0.921272165,9.877618785,0.823134899,7.476938432000001,6.979008314,3.54,23.01,10,3,0,1000000
101,69.0,6.0,7.0,brick,1940.0,4.0,11.0,Zamoskvorech'e,4280227.098,0.019885461,1.8e-09,4,4,2,5,73,no,no,7561,34380,13649,3344,3681,1.155595333,0.674624122,8.095489458,0.674624122,13.12733105,2.292655962,4.62,1.77,39,4,5,24400000
74,38.0,41.0,48.0,mass concrete,2013.0,2.0,5.0,Jakimanka,4800968.266,0.294717517,0.0,1,1,1,5,39,no,no,3639,16642,6297,1792,1660,1.269094103,0.78573335,7.468117363999999,0.622343114,12.96915964,2.394746437,25.33,0.0,19,3,2,14500000
32,17.0,6.0,9.0,breezeblock,1973.0,1.0,7.0,Nagatinskij Zaton,9589336.912,0.37260204399999997,0.049637257000000004,5,8,1,3,0,no,no,15727,70194,29431,6880,7759,1.206127714,0.54459804,6.535176477,0.54459804,10.03384927,8.183654669,12.51,3.47,3,5,4,2000000
27,12.0,7.0,25.0,mass concrete,2013.0,1.0,6.0,Poselenie Sosenskoe,66772450.69,0.336176896,0.072157581,0,0,0,0,1,no,no,1370,6127,2056,656,629,7.5436282089999995,6.2045629689999995,74.45475562,6.2045629689999995,3.323165665,21.32064012,5.11,14.95,0,0,0,3850000
35,13.0,8.0,13.0,breezeblock,2005.0,1.0,10.0,Meshhanskoe,4512002.453,0.128162441,0.015016891999999999,3,3,0,8,59,no,no,5919,33502,18578,2420,3079,0.92127374,0.528706728,6.34448074,0.528706728,11.50815318,4.036718106,6.99,19.91,12,1,0,10000000
30,18.0,5.0,5.0,brick,1961.0,1.0,6.0,Dmitrovskoe,7126815.285,0.125881935,0.458174486,4,4,1,5,1,no,no,9604,61600,16509,4533,4439,5.953465978,4.222403592,50.668843100000004,4.222403592,1.103276399,16.39234558,8.75,43.58,1,3,0,4000000
54,32.0,7.0,17.0,panel,1987.0,2.0,9.0,Zjablikovo,4602089.659,0.11415706099999999,0.0,4,5,0,5,0,no,yes,18221,82231,29777,8450,8647,2.632511659,1.6794194080000002,20.15303289,1.6794194080000002,1.216322146,16.74944142,25.41,0.0,0,2,0,7000000
38,23.0,1.0,12.0,breezeblock,1969.0,2.0,6.0,Kotlovka,3998216.265,0.25871247199999997,0.014423113999999999,1,1,0,3,4,no,no,8284,41476,14557,3977,3806,1.9777230540000001,1.232889713,14.79467655,1.232889713,8.628671526,9.156469106,24.32,0.0,3,1,0,6550000
63,31.0,10.0,17.0,brick,2008.0,2.0,9.0,Troickij okrug,16315230.22,0.375973778,0.07542368,0,0,0,0,0,no,no,6363,24009,9501,2870,3097,24.18640944,19.71782613,236.59601380000004,19.71633449,18.14554477,35.18528531,44.29,2.94,0,0,0,3000000
34,20.0,5.0,12.0,breezeblock,1967.0,1.0,9.0,Presnenskoe,11638050.15,0.068202173,0.042031587,7,9,2,5,84,yes,no,14906,75357,33017,7125,6856,2.223162912,1.44080955,14.55744673,1.213120561,12.10833302,3.358172676,6.21,0.0,22,2,3,8900000
74,41.0,14.0,14.0,panel,1996.0,3.0,8.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,7.631337307999999,5.704393025,53.05909152,4.42159096,4.337649311,23.48779917,24.46,19.3,0,0,0,7500000
39,25.0,4.0,5.0,brick,1965.0,2.0,5.0,Juzhnoe Tushino,7887684.174,0.222646321,0.18878376600000002,3,4,0,1,4,no,no,12906,65729,25799,5989,6137,2.38782578,1.792885448,21.45769388,1.7881411569999999,1.695812813,15.92286306,29.3,7.8,1,0,1,2000000
41,25.0,2.0,5.0,panel,1964.0,2.0,5.0,Kuz'minki,7984443.568,0.372734826,0.000995363,8,8,1,5,1,yes,no,16405,93811,32027,7753,7651,2.644862306,1.961937475,24.24938545,2.020782121,2.7533532989999996,11.76932699,48.85,0.0,0,0,1,6000000
31,18.0,3.0,5.0,panel,1960.0,1.0,6.0,Presnenskoe,11638050.15,0.068202173,0.042031587,7,9,2,5,84,yes,no,14906,75357,33017,7125,6856,2.042299694,1.382380691,16.58856829,1.382380691,10.49962363,4.916723734,3.56,20.53,14,0,0,6300000
76,44.0,15.0,17.0,panel,1984.0,3.0,10.0,Beskudnikovskoe,3292112.223,0.06374724799999999,0.09229064199999999,5,5,1,2,2,no,no,9308,44449,19391,4449,4346,2.492984661,1.5636243019999998,18.76349162,1.5636243019999998,3.123523268,14.322711800000002,8.25,14.25,3,5,0,11000000
33,17.0,4.0,5.0,panel,1960.0,1.0,5.0,Caricyno,8287309.438999999,0.07111974900000001,0.265088676,4,5,3,2,0,yes,no,11908,84387,29059,5797,5288,2.318504096,1.210140202,14.52168242,1.210140202,5.9876065789999995,13.3440519,5.29,0.0,0,1,0,4650000
53,28.0,8.0,16.0,panel,1977.0,2.0,10.0,Mar'ina Roshha,4684027.803,0.015525088999999999,0.212515361,1,1,3,7,16,no,no,7150,43472,15350,3518,3293,0.6896128909999999,0.551690302,6.620283626,0.551690302,10.93931904,4.962091303999999,4.63,11.92,6,4,0,11300000
33,17.0,1.0,10.0,panel,1980.0,1.0,7.0,Poselenie Shherbinka,7878765.472999999,0.05707006,0.21140121399999998,0,0,0,1,0,no,no,4207,20445,7589,2041,1892,7.188398789,5.519047668,66.22857202,5.519047668,7.9694786429999995,27.08918026,0.47,14.83,4,0,0,4200000
64,44.0,11.0,12.0,panel,1972.0,3.0,9.0,Perovo,9946335.108,0.06540882599999999,0.225824954,7,7,3,2,7,yes,no,13799,91795,33728,6400,6558,1.4815482530000001,1.185238599,14.22286318,1.185238599,2.465583874,11.31321832,18.42,0.2,0,1,3,10900000
115,62.0,14.0,23.0,mass concrete,2008.0,3.0,17.0,Basmannoe,8398460.622000001,0.015233743999999999,0.037316452,7,9,4,10,93,yes,no,13368,68043,26760,5706,6748,2.040455785,1.344087477,16.12904973,1.344087477,10.43303063,3.603911193,8.0,8.19,16,4,2,45000000
82,48.0,9.0,14.0,panel,1987.0,3.0,8.0,Novokosino,3707575.212,0.030566196,0.041365446,5,5,1,4,0,no,no,11940,73158,18648,5539,5569,0.964822519,0.369596101,2.017829469,0.168152456,1.627231026,15.37839979,6.79,0.04,0,3,0,12000000
45,29.0,7.0,9.0,panel,1967.0,2.0,6.0,Kon'kovo,7811375.433999999,0.127002383,0.135649789,5,5,3,11,6,yes,no,16468,100062,36718,7517,7960,2.199847657,1.62371559,19.48458709,1.62371559,3.779164217,12.40547806,11.64,0.03,1,2,1,7800000
61,36.0,8.0,16.0,panel,1973.0,2.0,6.0,Basmannoe,8398460.622000001,0.015233743999999999,0.037316452,7,9,4,10,93,yes,no,13368,68043,26760,5706,6748,1.936936582,1.404505136,12.91934298,1.076611915,11.04033741,3.315938557,1.56,4.23,43,9,7,13300000
45,29.0,3.0,5.0,panel,1964.0,2.0,5.0,Vostochnoe Izmajlovo,3799999.352,0.232655892,0.14966637300000002,2,3,4,1,2,yes,no,10530,48790,16988,5096,4789,1.5802453980000002,1.229608461,14.75530154,1.229608461,1.3347928690000002,13.17892282,38.28,13.41,2,1,0,6300000
44,28.0,9.0,9.0,panel,1980.0,2.0,6.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,4.232667957,2.745440315,32.94528378,2.745440315,5.830932535,12.16184854,4.4,33.82,1,2,1,4650000
75,44.0,5.0,17.0,panel,1992.0,3.0,10.0,Nagatino-Sadovniki,7750777.821,0.094680962,0.31392455199999997,4,6,2,10,11,yes,no,10168,46080,20036,4935,4625,1.96613283,1.4028126969999999,16.83375236,1.4028126969999999,10.842357699999999,7.814653357999999,4.3,38.09,3,6,0,14500000
29,13.0,1.0,9.0,panel,1977.0,1.0,6.0,Lianozovo,5646405.14,0.258663383,0.101872465,5,5,3,3,3,yes,no,10019,51295,18262,4857,4583,2.8531255539999996,1.980117312,24.13731098,2.011442582,2.148902102,15.38353698,16.06,33.1,2,0,0,5500000
36,18.0,4.0,17.0,panel,2009.0,1.0,7.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,9.892814355,7.088166106,85.05799327,7.088166106,8.227063454,27.39525894,2.41,8.17,4,0,0,5000000
100,61.0,5.0,17.0,panel,2003.0,4.0,10.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,2.071447252,1.077445374,12.92934448,1.077445374,5.276636811,23.691770899999998,27.84,1.56,0,0,0,13990000
79,44.0,17.0,17.0,panel,2006.0,3.0,12.0,Juzhnoe Medvedkovo,3879802.193,0.157331846,0.23220508399999998,4,4,0,3,1,no,yes,10412,52793,18775,4926,4860,3.2038071710000002,2.198754292,26.11421122,2.176184268,2.593005596,13.30057206,14.72,6.62,1,3,0,12500000
73,35.0,8.0,20.0,panel,2012.0,2.0,11.0,Nagatino-Sadovniki,7750777.821,0.094680962,0.31392455199999997,4,6,2,10,11,yes,no,10168,46080,20036,4935,4625,4.1039898169999995,1.8811212019999999,25.33059655,2.110883046,11.195987800000001,7.522655229,2.77,50.13,3,4,0,8000000
37,19.0,3.0,14.0,panel,2006.0,1.0,1.0,Kosino-Uhtomskoe,14883622.34,0.024444186,0.158249043,4,5,1,0,0,yes,no,13954,49242,8935,7567,5731,1.076800354,0.558805649,6.705667786,0.558805649,3.6878550289999996,17.71799005,4.35,8.75,0,0,0,5700000
35,19.0,6.0,16.0,panel,,1.0,8.0,Chertanovo Central'noe,6879019.637999999,0.061476659,0.282797669,5,5,0,6,2,no,no,16719,68254,27248,7104,8667,3.8289941689999996,2.5351513519999997,30.295510999999998,2.524625917,2.7992079569999997,15.91207984,34.17,0.0,0,0,0,6450000
50,30.0,5.0,10.0,panel,1996.0,2.0,8.0,Novokosino,3707575.212,0.030566196,0.041365446,5,5,1,4,0,no,no,11940,73158,18648,5539,5569,3.4795378969999997,1.794106025,20.367036399999996,1.697253034,0.602978239,14.37846196,3.81,5.59,0,2,0,3000000
37,19.0,5.0,16.0,panel,1984.0,1.0,9.0,Birjulevo Zapadnoe,8464344.053,0.075206255,0.521867054,4,4,0,0,0,yes,no,12273,54914,18534,5226,6149,6.6585684999999994,5.956633463999999,73.39344396,6.11612033,0.524125881,19.19859447,12.62,0.02,1,0,0,4900000
58,33.0,13.0,20.0,panel,2012.0,2.0,10.0,Donskoe,5686537.395,0.073520961,0.0006991189999999999,1,2,0,3,24,yes,no,7033,28737,12669,3229,3369,2.298892607,1.3866925280000002,12.14303383,1.011919486,12.13642038,5.378048307,6.63,13.25,15,1,0,6200000
72,43.0,14.0,17.0,panel,1984.0,3.0,9.0,Beskudnikovskoe,3292112.223,0.06374724799999999,0.09229064199999999,5,5,1,2,2,no,no,9308,44449,19391,4449,4346,2.492984661,1.5636243019999998,18.76349162,1.5636243019999998,3.123523268,14.322711800000002,8.25,14.25,3,5,0,11400000
54,28.0,6.0,15.0,panel,2007.0,2.0,9.0,Krjukovo,10842309.74,0.06217241,0.161531741,6,6,2,4,1,no,no,12194,58114,14911,5767,5648,25.37118313,20.54344598,246.3543971,20.52953309,18.96531089,37.12629165,3.23,15.36,1,2,0,7000000
54,32.0,14.0,16.0,panel,1978.0,2.0,9.0,Levoberezhnoe,6424173.859,0.216360617,0.060753049,2,2,0,7,2,yes,no,5836,31832,13787,2672,2787,3.6972579189999997,2.1033564069999997,25.24027688,2.1033564069999997,1.285651818,16.15940106,13.18,9.19,0,3,0,8900000
38,18.0,2.0,17.0,panel,2013.0,1.0,7.0,Poselenie Vnukovskoe,25536296.81,0.496315283,0.0071223169999999995,0,0,0,1,0,no,no,574,2566,861,275,264,4.883906582,2.434660101,29.55843813,2.463203177,6.999659693,21.60864594,2.8,2.14,0,0,0,3325000
51,30.0,4.0,17.0,panel,1988.0,2.0,8.0,Moskvorech'e-Saburovo,10046857.44,0.07105623400000001,0.24603154800000002,5,5,3,3,4,yes,no,7296,52450,16410,3816,3151,4.086247128,1.88823909,22.33140697,1.860950581,5.916336427,13.00739846,5.45,0.0,0,2,0,9500000
74,49.0,2.0,10.0,brick,1958.0,3.0,7.0,Dorogomilovo,7798452.185,0.199430788,0.081943463,5,7,1,4,20,yes,no,5739,43413,18558,2621,2738,1.845476449,1.2128586940000001,13.3998824,1.116656867,10.62837432,3.7406678230000003,7.94,3.29,14,3,1,2000000
67,42.0,2.0,14.0,breezeblock,1971.0,3.0,9.0,Veshnjaki,10518366.87,0.334905313,0.012338886,6,7,2,4,1,no,no,11729,74032,33184,5208,5776,2.754017099,1.85070915,22.208509799999998,1.85070915,1.8034624940000001,12.05812953,30.84,0.0,0,2,1,9500000
31,17.0,3.0,5.0,panel,1967.0,1.0,5.0,Golovinskoe,8841267.454,0.127511955,0.307466659,4,6,2,5,9,no,no,10346,63495,27005,4566,5048,4.054295449,2.689907283,30.63722059,2.553101716,3.5057201,13.38476909,6.28,10.37,0,0,0,5650000
55,29.0,12.0,14.0,mass concrete plus brick,2001.0,2.0,9.0,Zamoskvorech'e,4280227.098,0.019885461,1.8e-09,4,4,2,5,73,no,no,7561,34380,13649,3344,3681,1.119696349,0.74967488,8.996098563,0.74967488,13.05912579,3.074473948,4.0,6.23,26,2,3,17800000
32,19.0,4.0,5.0,breezeblock,1962.0,1.0,5.0,Nagatino-Sadovniki,7750777.821,0.094680962,0.31392455199999997,4,6,2,10,11,yes,no,10168,46080,20036,4935,4625,1.59688488,0.759607155,8.486093295,0.7071744409999999,11.3020373,7.719730247999999,0.32,53.08,8,5,0,5700000
45,17.0,8.0,19.0,panel,2010.0,1.0,10.0,Izmajlovo,15045565.2,0.637398943,0.006076152,4,6,6,6,0,yes,no,10988,65499,26341,4992,5285,4.2511389180000005,1.591939521,19.10327425,1.591939521,5.2839955089999995,8.947361726,89.98,0.83,0,1,0,3000000
33,18.0,7.0,9.0,panel,1964.0,1.0,7.0,Vostochnoe Izmajlovo,3799999.352,0.232655892,0.14966637300000002,2,3,4,1,2,yes,no,10530,48790,16988,5096,4789,2.152308702,0.961585267,7.189584911,0.5991320760000001,2.523488393,11.96714579,45.07,0.0,1,3,0,5700000
43,17.0,11.0,22.0,mass concrete,2012.0,1.0,11.0,Caricyno,8287309.438999999,0.07111974900000001,0.265088676,4,5,3,2,0,yes,no,11908,84387,29059,5797,5288,2.2805883380000003,1.7532150869999998,20.71111892,1.7259265769999999,5.889789146,13.21587644,6.89,0.0,0,1,0,3999000
42,26.0,3.0,5.0,brick,1963.0,2.0,5.0,Fili Davydkovo,6982964.492000001,0.348985814,0.0,5,7,2,5,1,yes,no,15500,65613,30261,7116,7425,2.844265867,2.18831563,26.25978756,2.18831563,3.729284658,10.60692184,36.72,6.37,1,2,0,6800000
80,48.0,4.0,8.0,brick,1985.0,3.0,8.0,Brateevo,7587523.226,0.398794394,0.0,6,6,0,5,0,yes,no,12551,69792,20247,6273,5562,1.459440689,1.013083358,12.157000300000002,1.013083358,2.24576252,15.60795519,23.25,0.0,0,4,0,6910000
50,34.0,1.0,9.0,panel,1978.0,3.0,5.0,Jasenevo,24813850.39,0.683844404,0.037177818,7,7,1,7,1,yes,no,23483,105171,46177,10712,11217,1.7954613419999998,1.319577568,15.83493082,1.319577568,2.8598944,15.31666017,52.12,0.0,0,1,0,7650000
60,33.0,16.0,17.0,panel,2008.0,2.0,12.0,Poselenie Moskovskij,40366999.51,0.492839845,0.075778755,0,0,0,2,3,no,no,3128,13996,4695,1497,1437,7.966775949,8.247210401,84.29671811,7.024726509,7.60539869,23.16553086,24.8,32.63,0,0,0,8100000
182,98.0,2.0,6.0,panel,1995.0,5.0,15.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,0.613526183,0.232608028,2.7912963360000003,0.232608028,4.635336606,12.90991172,12.13,5.02,1,9,0,22000000
53,32.0,14.0,17.0,panel,2004.0,2.0,9.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,0.41602416700000006,0.230785095,2.7694211460000004,0.230785095,5.954171157,24.31681372,35.94,0.0,0,0,0,2000000
54,32.0,10.0,16.0,panel,1977.0,2.0,9.0,Lianozovo,5646405.14,0.258663383,0.101872465,5,5,3,3,3,yes,no,10019,51295,18262,4857,4583,1.4143887769999999,1.067609573,13.18721812,1.0989348429999999,1.781840272,15.75557881,21.55,16.84,3,4,0,8750000
39,18.0,8.0,17.0,panel,2013.0,1.0,7.0,Poselenie Vnukovskoe,25536296.81,0.496315283,0.0071223169999999995,0,0,0,1,0,no,no,574,2566,861,275,264,4.883906582,2.434660101,29.55843813,2.463203177,6.999659693,21.60864594,2.8,2.14,0,0,0,3540000
